CANCELLED,temperature_ORIGIN,dewPoint_ORIGIN,visibility_ORIGIN,humidity_ORIGIN,cloudCover_ORIGIN,pressure_ORIGIN,windSpeed_ORIGIN,windBearing_ORIGIN,DEP_DELAY_ORIGIN_1,DEP_DELAY_ORIGIN_2,DEP_DELAY_ORIGIN_3,DEP_DELAY_ORIGIN_4,DEP_DELAY_ORIGIN_5,DEP_DELAY_ORIGIN_6,DEP_DELAY_ORIGIN_7,DEP_DELAY_ORIGIN_8,DEP_DELAY_ORIGIN_9,DEP_DELAY_ORIGIN_10,DEP_DELAY_ORIGIN_11,DEP_DELAY_ORIGIN_12,DEP_DELAY_ORIGIN_13,DEP_DELAY_ORIGIN_14,DEP_DELAY_ORIGIN_15,DEP_DELAY_ORIGIN_16,DEP_DELAY_ORIGIN_17,DEP_DELAY_ORIGIN_18,DEP_DELAY_ORIGIN_19,DEP_DELAY_ORIGIN_20,DEP_DELAY_CARRIER_1,DEP_DELAY_CARRIER_2,DEP_DELAY_CARRIER_3,DEP_DELAY_CARRIER_4,DEP_DELAY_CARRIER_5,DEP_DELAY_CARRIER_ORIGIN_1,DEP_DELAY_CARRIER_ORIGIN_2,DEP_DELAY_CARRIER_ORIGIN_3,DEP_DELAY_CARRIER_ORIGIN_4,DEP_DELAY_CARRIER_ORIGIN_5,DEP_DELAY_CARRIER_ORIGIN_6,DEP_DELAY_CARRIER_ORIGIN_7,DEP_DELAY_CARRIER_ORIGIN_8,DEP_DELAY_CARRIER_ORIGIN_9,DEP_DELAY_CARRIER_ORIGIN_10,DEP_DELAY_DEST_1,DEP_DELAY_DEST_2,DEP_DELAY_DEST_3,DEP_DELAY_DEST_4,DEP_DELAY_DEST_5,DEP_DELAY_DEST_6,DEP_DELAY_DEST_7,DEP_DELAY_DEST_8,DEP_DELAY_DEST_9,DEP_DELAY_DEST_10,DEP_DELAY_DEST_11,DEP_DELAY_DEST_12,DEP_DELAY_DEST_13,DEP_DELAY_DEST_14,DEP_DELAY_DEST_15,temperature_DEST,dewPoint_DEST,visibility_DEST,humidity_DEST,cloudCover_DEST,pressure_DEST,windSpeed_DEST,windBearing_DEST
0.0,43.67,6.14,10.0,0.21,0.24,1024.8,10.97,265.0,-8.0,8.0,2.0,-5.0,10.0,5.0,3.0,-10.0,9.0,-5.0,-6.0,-3.0,-1.0,9.0,19.0,-5.0,7.0,-1.0,-8.0,-2.0,1440,1440,1440,1440,1440,-2.0,-6.0,-5.0,-8.0,-9.0,1440,1440,1440,1440,1440,-5.0,9.0,-4.0,0.0,23.0,-5.0,6.0,-3.0,-7.0,1.0,10.0,-8.0,-13.0,5.0,-7.0,54.52,25.19,10.0,0.32,0.2,1027.91,8.33,253.0
0.0,43.67,6.14,10.0,0.21,0.24,1024.8,10.97,265.0,-8.0,8.0,2.0,-5.0,10.0,5.0,3.0,-10.0,9.0,-5.0,-6.0,-3.0,-1.0,9.0,19.0,-5.0,7.0,-1.0,-8.0,-2.0,1440,1440,1440,1440,1440,-2.0,-6.0,-5.0,-8.0,-9.0,1440,1440,1440,1440,1440,-5.0,9.0,-4.0,0.0,23.0,-5.0,6.0,-3.0,-7.0,1.0,10.0,-8.0,-13.0,5.0,-7.0,54.52,25.19,10.0,0.32,0.2,1027.91,8.33,253.0
0.0,43.67,6.14,10.0,0.21,0.24,1024.8,10.97,265.0,-8.0,8.0,2.0,-5.0,10.0,5.0,3.0,-10.0,9.0,-5.0,-6.0,-3.0,-1.0,9.0,19.0,-5.0,7.0,-1.0,-8.0,-2.0,1440,1440,1440,1440,1440,-2.0,-6.0,-5.0,-8.0,-9.0,1440,1440,1440,1440,1440,-5.0,9.0,-4.0,0.0,23.0,-5.0,6.0,-3.0,-7.0,1.0,10.0,-8.0,-13.0,5.0,-7.0,54.52,25.19,10.0,0.32,0.2,1027.91,8.33,253.0
0.0,36.08,21.46,10.0,0.55,0.75,1025.35,11.71,305.0,14.0,11.0,9.0,-2.0,-3.0,-5.0,-4.0,14.0,-4.0,-4.0,-1.0,-3.0,16.0,-5.0,-7.0,17.0,16.0,1.0,18.0,15.0,1440,1440,1440,1440,1440,5.0,-8.0,24.0,-7.0,33.0,1440,1440,1440,1440,1440,14.0,-2.0,-4.0,15.0,-4.0,73.0,-11.0,-3.0,,-12.0,18.0,-6.0,-7.0,31.0,-11.0,56.19,28.77,10.0,0.35,0.0,1029.24,2.81,61.0
0.0,36.08,21.46,10.0,0.55,0.75,1025.35,11.71,305.0,14.0,11.0,9.0,-2.0,-3.0,-5.0,-4.0,14.0,-4.0,-4.0,-1.0,-3.0,16.0,-5.0,-7.0,17.0,16.0,1.0,18.0,15.0,1440,1440,1440,1440,1440,5.0,-8.0,24.0,-7.0,33.0,1440,1440,1440,1440,1440,14.0,-2.0,-4.0,15.0,-4.0,73.0,-11.0,-3.0,,-12.0,18.0,-6.0,-7.0,31.0,-11.0,56.19,28.77,10.0,0.35,0.0,1029.24,2.81,61.0
0.0,36.08,21.46,10.0,0.55,0.75,1025.35,11.71,305.0,14.0,11.0,9.0,-2.0,-3.0,-5.0,-4.0,14.0,-4.0,-4.0,-1.0,-3.0,16.0,-5.0,-7.0,17.0,16.0,1.0,18.0,15.0,1440,1440,1440,1440,1440,5.0,-8.0,24.0,-7.0,33.0,1440,1440,1440,1440,1440,14.0,-2.0,-4.0,15.0,-4.0,73.0,-11.0,-3.0,,-12.0,18.0,-6.0,-7.0,31.0,-11.0,56.19,28.77,10.0,0.35,0.0,1029.24,2.81,61.0
0.0,46.92,21.17,10.0,0.36,0.0,1026.09,1.65,178.0,3.0,-6.0,-4.0,-1.0,0.0,-2.0,-6.0,-6.0,-7.0,-3.0,-1.0,-3.0,0.0,3.0,-6.0,-4.0,-2.0,-3.0,-7.0,-2.0,1440,1440,1440,1440,1440,25.0,-6.0,-3.0,-7.0,-6.0,1440,1440,1440,1440,1440,0.0,-4.0,-9.0,-3.0,-11.0,9.0,-5.0,1.0,5.0,-6.0,-12.0,-5.0,12.0,-10.0,4.0,61.42,44.46,10.0,0.54,0.81,1020.55,14.83,170.0
0.0,46.92,21.17,10.0,0.36,0.0,1026.09,1.65,178.0,3.0,-6.0,-4.0,-1.0,0.0,-2.0,-6.0,-6.0,-7.0,-3.0,-1.0,-3.0,0.0,3.0,-6.0,-4.0,-2.0,-3.0,-7.0,-2.0,1440,1440,1440,1440,1440,25.0,-6.0,-3.0,-7.0,-6.0,1440,1440,1440,1440,1440,0.0,-4.0,-9.0,-3.0,-11.0,9.0,-5.0,1.0,5.0,-6.0,-12.0,-5.0,12.0,-10.0,4.0,61.42,44.46,10.0,0.54,0.81,1020.55,14.83,170.0
0.0,46.92,21.17,10.0,0.36,0.0,1026.09,1.65,178.0,3.0,-6.0,-4.0,-1.0,0.0,-2.0,-6.0,-6.0,-7.0,-3.0,-1.0,-3.0,0.0,3.0,-6.0,-4.0,-2.0,-3.0,-7.0,-2.0,1440,1440,1440,1440,1440,25.0,-6.0,-3.0,-7.0,-6.0,1440,1440,1440,1440,1440,0.0,-4.0,-9.0,-3.0,-11.0,9.0,-5.0,1.0,5.0,-6.0,-12.0,-5.0,12.0,-10.0,4.0,61.42,44.46,10.0,0.54,0.81,1020.55,14.83,170.0
0.0,53.14,21.3,9.89,0.28,0.55,1024.47,2.99,185.0,-1.0,-1.0,-4.0,3.0,-3.0,-5.0,16.0,-3.0,-4.0,-6.0,0.0,-5.0,20.0,-3.0,-5.0,5.0,1.0,59.0,-9.0,-8.0,1440,1440,1440,1440,1440,-6.0,2.0,-1.0,22.0,0.0,1440,1440,1440,1440,1440,90.0,0.0,-2.0,31.0,-1.0,-4.0,2.0,-14.0,-1.0,-11.0,-4.0,4.0,-7.0,-10.0,1.0,52.96,49.9,3.01,0.89,1.0,1017.54,7.52,134.0
0.0,53.14,21.3,9.89,0.28,0.55,1024.47,2.99,185.0,-1.0,-1.0,-4.0,3.0,-3.0,-5.0,16.0,-3.0,-4.0,-6.0,0.0,-5.0,20.0,-3.0,-5.0,5.0,1.0,59.0,-9.0,-8.0,1440,1440,1440,1440,1440,-6.0,2.0,-1.0,22.0,0.0,1440,1440,1440,1440,1440,90.0,0.0,-2.0,31.0,-1.0,-4.0,2.0,-14.0,-1.0,-11.0,-4.0,4.0,-7.0,-10.0,1.0,52.96,49.9,3.01,0.89,1.0,1017.54,7.52,134.0
0.0,53.14,21.3,9.89,0.28,0.55,1024.47,2.99,185.0,-1.0,-1.0,-4.0,3.0,-3.0,-5.0,16.0,-3.0,-4.0,-6.0,0.0,-5.0,20.0,-3.0,-5.0,5.0,1.0,59.0,-9.0,-8.0,1440,1440,1440,1440,1440,-6.0,2.0,-1.0,22.0,0.0,1440,1440,1440,1440,1440,90.0,0.0,-2.0,31.0,-1.0,-4.0,2.0,-14.0,-1.0,-11.0,-4.0,4.0,-7.0,-10.0,1.0,52.96,49.9,3.01,0.89,1.0,1017.54,7.52,134.0
0.0,59.47,21.67,9.83,0.23,0.23,1024.59,4.0,93.0,-6.0,1.0,0.0,22.0,-1.0,53.0,13.0,-1.0,-5.0,-2.0,-6.0,-7.0,-5.0,-3.0,-2.0,0.0,-4.0,-1.0,-7.0,-3.0,1440,1440,1440,1440,1440,-3.0,-4.0,2.0,-6.0,0.0,1440,1440,1440,1440,1440,-6.0,-6.0,-3.0,-1.0,6.0,-2.0,-3.0,-5.0,-5.0,-3.0,-7.0,1.0,-6.0,6.0,2.0,56.82,40.93,9.69,0.55,0.91,1020.16,7.66,57.0
0.0,59.47,21.67,9.83,0.23,0.23,1024.59,4.0,93.0,-6.0,1.0,0.0,22.0,-1.0,53.0,13.0,-1.0,-5.0,-2.0,-6.0,-7.0,-5.0,-3.0,-2.0,0.0,-4.0,-1.0,-7.0,-3.0,1440,1440,1440,1440,1440,-3.0,-4.0,2.0,-6.0,0.0,1440,1440,1440,1440,1440,-6.0,-6.0,-3.0,-1.0,6.0,-2.0,-3.0,-5.0,-5.0,-3.0,-7.0,1.0,-6.0,6.0,2.0,56.82,40.93,9.69,0.55,0.91,1020.16,7.66,57.0
0.0,59.47,21.67,9.83,0.23,0.23,1024.59,4.0,93.0,-6.0,1.0,0.0,22.0,-1.0,53.0,13.0,-1.0,-5.0,-2.0,-6.0,-7.0,-5.0,-3.0,-2.0,0.0,-4.0,-1.0,-7.0,-3.0,1440,1440,1440,1440,1440,-3.0,-4.0,2.0,-6.0,0.0,1440,1440,1440,1440,1440,-6.0,-6.0,-3.0,-1.0,6.0,-2.0,-3.0,-5.0,-5.0,-3.0,-7.0,1.0,-6.0,6.0,2.0,56.82,40.93,9.69,0.55,0.91,1020.16,7.66,57.0
0.0,45.91,44.63,1.42,0.95,1.0,1018.95,11.16,87.0,-4.0,0.0,15.0,-2.0,26.0,9.0,40.0,3.0,4.0,138.0,-7.0,20.0,-1.0,-5.0,80.0,-1.0,0.0,-1.0,1.0,-1.0,1440,1440,1440,1440,1440,0.0,-4.0,-4.0,-6.0,-8.0,1440,1440,1440,1440,1440,-5.0,4.0,0.0,18.0,-1.0,-5.0,-6.0,-7.0,14.0,-7.0,0.0,-5.0,-6.0,46.0,-5.0,58.35,36.47,10.0,0.44,0.46,1014.22,10.61,346.0
0.0,45.91,44.63,1.42,0.95,1.0,1018.95,11.16,87.0,-4.0,0.0,15.0,-2.0,26.0,9.0,40.0,3.0,4.0,138.0,-7.0,20.0,-1.0,-5.0,80.0,-1.0,0.0,-1.0,1.0,-1.0,1440,1440,1440,1440,1440,0.0,-4.0,-4.0,-6.0,-8.0,1440,1440,1440,1440,1440,-5.0,4.0,0.0,18.0,-1.0,-5.0,-6.0,-7.0,14.0,-7.0,0.0,-5.0,-6.0,46.0,-5.0,58.35,36.47,10.0,0.44,0.46,1014.22,10.61,346.0
0.0,45.91,44.63,1.42,0.95,1.0,1018.95,11.16,87.0,-4.0,0.0,15.0,-2.0,26.0,9.0,40.0,3.0,4.0,138.0,-7.0,20.0,-1.0,-5.0,80.0,-1.0,0.0,-1.0,1.0,-1.0,1440,1440,1440,1440,1440,0.0,-4.0,-4.0,-6.0,-8.0,1440,1440,1440,1440,1440,-5.0,4.0,0.0,18.0,-1.0,-5.0,-6.0,-7.0,14.0,-7.0,0.0,-5.0,-6.0,46.0,-5.0,58.35,36.47,10.0,0.44,0.46,1014.22,10.61,346.0
0.0,52.12,46.53,8.89,0.81,1.0,1004.17,15.12,250.0,7.0,-2.0,2.0,3.0,7.0,-4.0,-4.0,-4.0,45.0,-2.0,-6.0,-3.0,25.0,17.0,14.0,183.0,,-3.0,-2.0,6.0,1440,1440,1440,1440,1440,-3.0,-6.0,-3.0,0.0,-6.0,1440,1440,1440,1440,1440,-6.0,-2.0,77.0,6.0,30.0,-1.0,-7.0,17.0,-6.0,33.0,-11.0,-4.0,-4.0,173.0,30.0,63.38,40.81,10.0,0.44,0.2,1013.24,4.27,172.0
0.0,52.12,46.53,8.89,0.81,1.0,1004.17,15.12,250.0,7.0,-2.0,2.0,3.0,7.0,-4.0,-4.0,-4.0,45.0,-2.0,-6.0,-3.0,25.0,17.0,14.0,183.0,,-3.0,-2.0,6.0,1440,1440,1440,1440,1440,-3.0,-6.0,-3.0,0.0,-6.0,1440,1440,1440,1440,1440,-6.0,-2.0,77.0,6.0,30.0,-1.0,-7.0,17.0,-6.0,33.0,-11.0,-4.0,-4.0,173.0,30.0,63.38,40.81,10.0,0.44,0.2,1013.24,4.27,172.0
0.0,52.12,46.53,8.89,0.81,1.0,1004.17,15.12,250.0,7.0,-2.0,2.0,3.0,7.0,-4.0,-4.0,-4.0,45.0,-2.0,-6.0,-3.0,25.0,17.0,14.0,183.0,,-3.0,-2.0,6.0,1440,1440,1440,1440,1440,-3.0,-6.0,-3.0,0.0,-6.0,1440,1440,1440,1440,1440,-6.0,-2.0,77.0,6.0,30.0,-1.0,-7.0,17.0,-6.0,33.0,-11.0,-4.0,-4.0,173.0,30.0,63.38,40.81,10.0,0.44,0.2,1013.24,4.27,172.0
0.0,59.67,35.39,10.0,0.4,0.21,1015.87,8.01,290.0,-5.0,-2.0,1.0,-4.0,-5.0,-4.0,-6.0,5.0,0.0,-1.0,-8.0,-9.0,-4.0,16.0,-7.0,0.0,140.0,-4.0,-4.0,1.0,1440,1440,1440,1440,1440,-5.0,-1.0,-4.0,-5.0,-7.0,1440,1440,1440,1440,1440,26.0,-8.0,-2.0,0.0,1.0,0.0,-4.0,-5.0,71.0,-10.0,16.0,7.0,8.0,2.0,-5.0,68.5,52.09,10.0,0.56,0.55,1010.29,15.26,190.0
0.0,59.67,35.39,10.0,0.4,0.21,1015.87,8.01,290.0,-5.0,-2.0,1.0,-4.0,-5.0,-4.0,-6.0,5.0,0.0,-1.0,-8.0,-9.0,-4.0,16.0,-7.0,0.0,140.0,-4.0,-4.0,1.0,1440,1440,1440,1440,1440,-5.0,-1.0,-4.0,-5.0,-7.0,1440,1440,1440,1440,1440,26.0,-8.0,-2.0,0.0,1.0,0.0,-4.0,-5.0,71.0,-10.0,16.0,7.0,8.0,2.0,-5.0,68.5,52.09,10.0,0.56,0.55,1010.29,15.26,190.0
0.0,59.67,35.39,10.0,0.4,0.21,1015.87,8.01,290.0,-5.0,-2.0,1.0,-4.0,-5.0,-4.0,-6.0,5.0,0.0,-1.0,-8.0,-9.0,-4.0,16.0,-7.0,0.0,140.0,-4.0,-4.0,1.0,1440,1440,1440,1440,1440,-5.0,-1.0,-4.0,-5.0,-7.0,1440,1440,1440,1440,1440,26.0,-8.0,-2.0,0.0,1.0,0.0,-4.0,-5.0,71.0,-10.0,16.0,7.0,8.0,2.0,-5.0,68.5,52.09,10.0,0.56,0.55,1010.29,15.26,190.0
0.0,63.23,42.36,10.0,0.46,0.28,1015.5,7.81,297.0,2.0,-1.0,-4.0,-1.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-7.0,0.0,-3.0,-3.0,0.0,-2.0,-1.0,-7.0,-3.0,0.0,1440,1440,1440,1440,1440,-7.0,-6.0,2.0,-7.0,-8.0,1440,1440,1440,1440,1440,-5.0,-1.0,9.0,0.0,5.0,-10.0,-3.0,-11.0,12.0,-5.0,-4.0,-9.0,-10.0,7.0,-5.0,69.38,56.29,10.0,0.63,0.75,1006.82,14.74,178.0
0.0,63.23,42.36,10.0,0.46,0.28,1015.5,7.81,297.0,2.0,-1.0,-4.0,-1.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-7.0,0.0,-3.0,-3.0,0.0,-2.0,-1.0,-7.0,-3.0,0.0,1440,1440,1440,1440,1440,-7.0,-6.0,2.0,-7.0,-8.0,1440,1440,1440,1440,1440,-5.0,-1.0,9.0,0.0,5.0,-10.0,-3.0,-11.0,12.0,-5.0,-4.0,-9.0,-10.0,7.0,-5.0,69.38,56.29,10.0,0.63,0.75,1006.82,14.74,178.0
0.0,63.23,42.36,10.0,0.46,0.28,1015.5,7.81,297.0,2.0,-1.0,-4.0,-1.0,-7.0,-10.0,-4.0,-3.0,-4.0,-5.0,-7.0,0.0,-3.0,-3.0,0.0,-2.0,-1.0,-7.0,-3.0,0.0,1440,1440,1440,1440,1440,-7.0,-6.0,2.0,-7.0,-8.0,1440,1440,1440,1440,1440,-5.0,-1.0,9.0,0.0,5.0,-10.0,-3.0,-11.0,12.0,-5.0,-4.0,-9.0,-10.0,7.0,-5.0,69.38,56.29,10.0,0.63,0.75,1006.82,14.74,178.0
0.0,63.87,45.24,10.0,0.51,0.81,1012.48,5.79,233.0,-1.0,-5.0,-6.0,-1.0,-4.0,-2.0,-5.0,-2.0,-4.0,-8.0,-3.0,-4.0,3.0,-6.0,10.0,-4.0,56.0,-8.0,-5.0,-1.0,1440,1440,1440,1440,1440,-1.0,,-6.0,-6.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,15.0,-5.0,-4.0,-7.0,-6.0,-3.0,-10.0,-5.0,-1.0,-5.0,44.0,-3.0,-2.0,69.48,60.84,9.81,0.74,0.99,999.49,11.55,185.0
0.0,63.87,45.24,10.0,0.51,0.81,1012.48,5.79,233.0,-1.0,-5.0,-6.0,-1.0,-4.0,-2.0,-5.0,-2.0,-4.0,-8.0,-3.0,-4.0,3.0,-6.0,10.0,-4.0,56.0,-8.0,-5.0,-1.0,1440,1440,1440,1440,1440,-1.0,,-6.0,-6.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,15.0,-5.0,-4.0,-7.0,-6.0,-3.0,-10.0,-5.0,-1.0,-5.0,44.0,-3.0,-2.0,69.48,60.84,9.81,0.74,0.99,999.49,11.55,185.0
0.0,63.87,45.24,10.0,0.51,0.81,1012.48,5.79,233.0,-1.0,-5.0,-6.0,-1.0,-4.0,-2.0,-5.0,-2.0,-4.0,-8.0,-3.0,-4.0,3.0,-6.0,10.0,-4.0,56.0,-8.0,-5.0,-1.0,1440,1440,1440,1440,1440,-1.0,,-6.0,-6.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,15.0,-5.0,-4.0,-7.0,-6.0,-3.0,-10.0,-5.0,-1.0,-5.0,44.0,-3.0,-2.0,69.48,60.84,9.81,0.74,0.99,999.49,11.55,185.0
0.0,55.21,53.38,5.81,0.94,1.0,1005.13,10.03,108.0,12.0,0.0,-2.0,21.0,0.0,-3.0,8.0,6.0,0.0,-1.0,-1.0,-7.0,-6.0,-5.0,-5.0,29.0,74.0,-7.0,-2.0,-4.0,1440,1440,1440,1440,1440,-2.0,-1.0,-4.0,107.0,20.0,1440,1440,1440,1440,1440,-1.0,-1.0,-5.0,-4.0,-6.0,-8.0,-5.0,-5.0,1.0,18.0,2.0,4.0,-6.0,0.0,33.0,64.87,39.94,10.0,0.4,0.0,1005.18,3.43,306.0
0.0,55.21,53.38,5.81,0.94,1.0,1005.13,10.03,108.0,12.0,0.0,-2.0,21.0,0.0,-3.0,8.0,6.0,0.0,-1.0,-1.0,-7.0,-6.0,-5.0,-5.0,29.0,74.0,-7.0,-2.0,-4.0,1440,1440,1440,1440,1440,-2.0,-1.0,-4.0,107.0,20.0,1440,1440,1440,1440,1440,-1.0,-1.0,-5.0,-4.0,-6.0,-8.0,-5.0,-5.0,1.0,18.0,2.0,4.0,-6.0,0.0,33.0,64.87,39.94,10.0,0.4,0.0,1005.18,3.43,306.0
0.0,55.21,53.38,5.81,0.94,1.0,1005.13,10.03,108.0,12.0,0.0,-2.0,21.0,0.0,-3.0,8.0,6.0,0.0,-1.0,-1.0,-7.0,-6.0,-5.0,-5.0,29.0,74.0,-7.0,-2.0,-4.0,1440,1440,1440,1440,1440,-2.0,-1.0,-4.0,107.0,20.0,1440,1440,1440,1440,1440,-1.0,-1.0,-5.0,-4.0,-6.0,-8.0,-5.0,-5.0,1.0,18.0,2.0,4.0,-6.0,0.0,33.0,64.87,39.94,10.0,0.4,0.0,1005.18,3.43,306.0
0.0,48.76,43.38,9.18,0.82,0.96,1010.95,2.7,303.0,0.0,15.0,29.0,-3.0,-3.0,2.0,6.0,-2.0,-11.0,-3.0,-1.0,-3.0,1.0,57.0,1.0,-2.0,20.0,-1.0,-3.0,-5.0,1440,1440,1440,1440,1440,-2.0,42.0,1.0,-6.0,-2.0,1440,1440,1440,1440,1440,0.0,-1.0,26.0,-6.0,12.0,8.0,-5.0,-16.0,-6.0,-10.0,6.0,5.0,8.0,129.0,5.0,74.78,38.1,10.0,0.27,0.49,1001.48,20.64,159.0
0.0,48.76,43.38,9.18,0.82,0.96,1010.95,2.7,303.0,0.0,15.0,29.0,-3.0,-3.0,2.0,6.0,-2.0,-11.0,-3.0,-1.0,-3.0,1.0,57.0,1.0,-2.0,20.0,-1.0,-3.0,-5.0,1440,1440,1440,1440,1440,-2.0,42.0,1.0,-6.0,-2.0,1440,1440,1440,1440,1440,0.0,-1.0,26.0,-6.0,12.0,8.0,-5.0,-16.0,-6.0,-10.0,6.0,5.0,8.0,129.0,5.0,74.78,38.1,10.0,0.27,0.49,1001.48,20.64,159.0
0.0,48.76,43.38,9.18,0.82,0.96,1010.95,2.7,303.0,0.0,15.0,29.0,-3.0,-3.0,2.0,6.0,-2.0,-11.0,-3.0,-1.0,-3.0,1.0,57.0,1.0,-2.0,20.0,-1.0,-3.0,-5.0,1440,1440,1440,1440,1440,-2.0,42.0,1.0,-6.0,-2.0,1440,1440,1440,1440,1440,0.0,-1.0,26.0,-6.0,12.0,8.0,-5.0,-16.0,-6.0,-10.0,6.0,5.0,8.0,129.0,5.0,74.78,38.1,10.0,0.27,0.49,1001.48,20.64,159.0
0.0,43.14,39.69,6.08,0.88,1.0,1016.61,10.48,107.0,-6.0,0.0,13.0,-6.0,10.0,-5.0,-4.0,-5.0,-2.0,202.0,-4.0,21.0,-5.0,4.0,-4.0,12.0,4.0,-8.0,29.0,-3.0,1440,1440,1440,1440,1440,-6.0,74.0,-4.0,51.0,-3.0,1440,1440,1440,1440,1440,-7.0,-2.0,76.0,-11.0,12.0,24.0,0.0,-7.0,-7.0,38.0,-3.0,-4.0,18.0,0.0,0.0,54.02,49.84,7.47,0.86,0.98,999.9,11.51,228.0
0.0,43.14,39.69,6.08,0.88,1.0,1016.61,10.48,107.0,-6.0,0.0,13.0,-6.0,10.0,-5.0,-4.0,-5.0,-2.0,202.0,-4.0,21.0,-5.0,4.0,-4.0,12.0,4.0,-8.0,29.0,-3.0,1440,1440,1440,1440,1440,-6.0,74.0,-4.0,51.0,-3.0,1440,1440,1440,1440,1440,-7.0,-2.0,76.0,-11.0,12.0,24.0,0.0,-7.0,-7.0,38.0,-3.0,-4.0,18.0,0.0,0.0,54.02,49.84,7.47,0.86,0.98,999.9,11.51,228.0
0.0,43.14,39.69,6.08,0.88,1.0,1016.61,10.48,107.0,-6.0,0.0,13.0,-6.0,10.0,-5.0,-4.0,-5.0,-2.0,202.0,-4.0,21.0,-5.0,4.0,-4.0,12.0,4.0,-8.0,29.0,-3.0,1440,1440,1440,1440,1440,-6.0,74.0,-4.0,51.0,-3.0,1440,1440,1440,1440,1440,-7.0,-2.0,76.0,-11.0,12.0,24.0,0.0,-7.0,-7.0,38.0,-3.0,-4.0,18.0,0.0,0.0,54.02,49.84,7.47,0.86,0.98,999.9,11.51,228.0
0.0,62.28,60.28,2.65,0.93,1.0,999.37,18.58,168.0,25.0,,12.0,85.0,46.0,382.0,,-5.0,-6.0,,,,-7.0,0.0,-6.0,,277.0,35.0,-5.0,99.0,1440,1440,1440,1440,1440,261.0,,211.0,,,1440,1440,1440,1440,1440,4.0,,-4.0,99.0,-5.0,-9.0,-10.0,-3.0,0.0,4.0,-6.0,-10.0,0.0,-8.0,261.0,54.96,32.12,10.0,0.42,0.55,1005.99,17.29,329.0
0.0,62.28,60.28,2.65,0.93,1.0,999.37,18.58,168.0,25.0,,12.0,85.0,46.0,382.0,,-5.0,-6.0,,,,-7.0,0.0,-6.0,,277.0,35.0,-5.0,99.0,1440,1440,1440,1440,1440,261.0,,211.0,,,1440,1440,1440,1440,1440,4.0,,-4.0,99.0,-5.0,-9.0,-10.0,-3.0,0.0,4.0,-6.0,-10.0,0.0,-8.0,261.0,54.96,32.12,10.0,0.42,0.55,1005.99,17.29,329.0
1.0,62.28,60.28,2.65,0.93,1.0,999.37,18.58,168.0,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,54.96,32.12,10.0,0.42,0.55,1005.99,17.29,329.0
0.0,52.24,26.5,10.0,0.37,0.25,1004.5,19.68,251.0,162.0,-6.0,0.0,0.0,-4.0,1.0,-4.0,40.0,-3.0,0.0,0.0,-5.0,13.0,-4.0,40.0,-2.0,-3.0,29.0,5.0,77.0,1440,1440,1440,1440,1440,-4.0,-8.0,-4.0,-5.0,1.0,1440,1440,1440,1440,1440,-8.0,0.0,53.0,5.0,77.0,63.0,3.0,-3.0,-6.0,13.0,-9.0,-2.0,-10.0,5.0,-12.0,57.68,18.98,10.0,0.22,0.24,1015.05,12.49,333.0
0.0,52.24,26.5,10.0,0.37,0.25,1004.5,19.68,251.0,162.0,-6.0,0.0,0.0,-4.0,1.0,-4.0,40.0,-3.0,0.0,0.0,-5.0,13.0,-4.0,40.0,-2.0,-3.0,29.0,5.0,77.0,1440,1440,1440,1440,1440,-4.0,-8.0,-4.0,-5.0,1.0,1440,1440,1440,1440,1440,-8.0,0.0,53.0,5.0,77.0,63.0,3.0,-3.0,-6.0,13.0,-9.0,-2.0,-10.0,5.0,-12.0,57.68,18.98,10.0,0.22,0.24,1015.05,12.49,333.0
0.0,52.24,26.5,10.0,0.37,0.25,1004.5,19.68,251.0,162.0,-6.0,0.0,0.0,-4.0,1.0,-4.0,40.0,-3.0,0.0,0.0,-5.0,13.0,-4.0,40.0,-2.0,-3.0,29.0,5.0,77.0,1440,1440,1440,1440,1440,-4.0,-8.0,-4.0,-5.0,1.0,1440,1440,1440,1440,1440,-8.0,0.0,53.0,5.0,77.0,63.0,3.0,-3.0,-6.0,13.0,-9.0,-2.0,-10.0,5.0,-12.0,57.68,18.98,10.0,0.22,0.24,1015.05,12.49,333.0
0.0,47.89,24.51,10.0,0.4,0.26,1016.43,14.59,274.0,-6.0,-2.0,-4.0,-8.0,13.0,-2.0,-2.0,-6.0,57.0,-3.0,-2.0,-9.0,-5.0,-1.0,-6.0,-2.0,-6.0,-6.0,-9.0,9.0,1440,1440,1440,1440,1440,-3.0,-6.0,-6.0,-10.0,-2.0,1440,1440,1440,1440,1440,-6.0,-4.0,-3.0,9.0,-4.0,-5.0,-9.0,-3.0,-9.0,-8.0,4.0,-2.0,-8.0,-2.0,-10.0,58.3,22.12,10.0,0.24,0.21,1022.54,3.09,133.0
