dep_2010-01-13_1927,hasFlight,Flight1927:0.000000,0.000000,0.000000
dep_2010-01-14_1927,hasCarrier,DL:0.000000,0.000000,0.000000
dep_2010-01-10_1927,hasCarrier,DL:0.000000,0.000000,0.000000
GeoLocation,GGG:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T10:0.000000,0.000000,0.000000
Foggy,meteo_2010_2010-01-22T19:0.000000,0.000000,0.000000
GNV,serveCity,city_Gainesville_FL:0.000000,0.000000,0.000000
LGA,serveCity,city_New_York_NY:0.000000,0.000000,0.000000
GeoLocation,city_Fairbanks_AK:0.000000,0.000000,0.000000
DSM,locatedIn,state_IA:0.000000,0.000000,0.000000
Departure,dep_2010-01-29_1923:0.000000,0.000000,0.000000
ECP,locatedIn,city_Panama_City_FL:0.000000,0.000000,0.000000
GeoLocation,GFK:0.000000,0.000000,0.000000
ArrOnTime,dep_2010-01-14_1927:0.000000,0.000000,0.000000
ArrOnTime,dep_2010-01-14_1923:0.000000,0.000000,0.000000
EWN,locatedIn,state_NC:0.000000,0.000000,0.000000
city_Wichita_KS,locatedIn,state_KS:0.000000,0.000000,0.000000
GeoLocation,GEG:0.000000,0.000000,0.000000
Departure,dep_2010-01-19_1923:0.000000,0.000000,0.000000
PUB,serveCity,city_Pueblo_CO:0.000000,0.000000,0.000000
GUC,serveCity,city_Gunnison_CO:0.000000,0.000000,0.000000
EWR,locatedIn,state_NJ:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T18:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T19:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T16:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T17:0.000000,0.000000,0.000000
GeoLocation,city_Joplin_MO:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T10:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T11:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T14:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T15:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T12:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T13:0.000000,0.000000,0.000000
PLN,serveCity,city_Pellston_MI:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T07:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T08:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T05:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T06:0.000000,0.000000,0.000000
ELP,serveCity,city_El_Paso_TX:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T09:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T00:0.000000,0.000000,0.000000
DepOnTime,dep_2010-01-13_1923:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T03:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T04:0.000000,0.000000,0.000000
dep_2010-01-14_1923,hasCarrier,DL:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T01:0.000000,0.000000,0.000000
DepOnTime,dep_2010-01-13_1927:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T02:0.000000,0.000000,0.000000
dep_2010-01-26_1927,hasCarrier,DL:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T07:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T08:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T09:0.000000,0.000000,0.000000
GeoLocation,city_Longview_TX:0.000000,0.000000,0.000000
city_Islip_NY,locatedIn,state_NY:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T00:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T01:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T02:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T03:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T04:0.000000,0.000000,0.000000
GeoLocation,city_Shreveport_LA:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T05:0.000000,0.000000,0.000000
